city_id,city,country,timezone,dst,tz
5190,Puerto Natales,Chile,-4,S,America/Santiago
5191,Sierra Grande,Argentina,-3,N,America/Argentina/Salta
5192,Ingeniero Jacobacci,Argentina,-3,N,America/Argentina/Salta
5193,Chenega,United States,-9,A,America/Anchorage
5194,Tok,United States,-9,A,America/Anchorage
5195,Circle,United States,-9,A,America/Anchorage
5196,Sleetmute,United States,-9,A,America/Anchorage
5197,Healy,United States,-9,A,America/Anchorage
5198,Lake Minchumina,United States,-9,A,America/Anchorage
5199,Manley Hot Springs,United States,-9,A,America/Anchorage
5200,Natuashish,Canada,-4,A,America/Halifax
5201,Postville,Canada,-4,A,America/Halifax
5202,Kangiqsujuaq,Canada,-5,A,America/Toronto
5203,Alma,Canada,-5,A,America/Toronto
5204,Havre-Saint-Pierre,Canada,-5,A,America/Toronto
5205,Rimouski,Canada,-5,A,America/Toronto
5206,Tadoule Lake,Canada,-6,A,America/Winnipeg
5207,Lac Brochet,Canada,-6,A,America/Winnipeg
5208,South Indian Lake,Canada,-6,A,America/Winnipeg
5209,Brochet,Canada,-6,A,America/Winnipeg
5210,Little Grand Rapids,Canada,-6,A,America/Winnipeg
5211,Cross Lake,Canada,-6,A,America/Winnipeg
5212,Red Sucker Lake,Canada,-6,A,America/Winnipeg
5213,Rainbow Lake,Canada,-7,A,America/Edmonton
5214,Bonnyville,Canada,-7,A,America/Edmonton
5215,Ganges,Canada,-8,A,America/Vancouver
5216,Fort St. James,Canada,-8,A,America/Vancouver
5217,Boundary Bay,Canada,-8,A,America/Vancouver
5218,Langley Township,Canada,-8,A,America/Vancouver
5219,Bella Bella,Canada,-8,A,America/Vancouver
5220,Wekweeti,Canada,-7,A,America/Edmonton
5221,Guasave,Mexico,-7,A,America/Mazatlan
5222,Cabo San Lucas,Mexico,-7,A,America/Mazatlan
5223,Corn Island,Nicaragua,-6,U,America/Managua
5224,Bonanza,Nicaragua,-6,U,America/Managua
5225,Rosita,Nicaragua,-6,U,America/Managua
5226,Siuna,Nicaragua,-6,U,America/Managua
5227,Waspam,Nicaragua,-6,U,America/Managua
5228,San Carlos,Nicaragua,-6,U,America/Managua
5229,Carrillo,Costa Rica,-6,U,America/Costa_Rica
5230,Constanza,Dominican Republic,-4,U,America/Santo_Domingo
5231,Negril,Jamaica,-5,U,America/Jamaica
5232,Ceiba,Puerto Rico,-4,A,America/Puerto_Rico
5233,Charlotte Amalie,Virgin Islands,-4,A,America/St_Thomas
5234,Alto Rio Senguer,Argentina,-3,N,America/Catamarca
5235,Jose de San Martin,Argentina,-3,N,America/Catamarca
5236,Uyuni,Bolivia,-4,U,America/La_Paz
5237,Rerrenabaque,Bolivia,-4,U,America/La_Paz
5238,Abaiang Atoll,Kiribati,12,U,Pacific/Tarawa
5239,Afobaka,Suriname,-3,U,America/Paramaribo
5240,Alapadu,Suriname,-3,U,America/Paramaribo
5241,Albina,Suriname,-3,U,America/Paramaribo
5242,Anapaike,Suriname,-3,U,America/Paramaribo
5243,Apetina,Suriname,-3,U,America/Paramaribo
5244,Drietabbetje,Suriname,-3,U,America/Paramaribo
5245,Kabalebo,Suriname,-3,U,America/Paramaribo
5246,Kayser,Suriname,-3,U,America/Paramaribo
5247,Kwamelasemoetoe,Suriname,-3,U,America/Paramaribo
5248,Moengo,Suriname,-3,U,America/Paramaribo
5249,Nieuw Nickerie,Suriname,-3,U,America/Paramaribo
5250,Paloemeu,Suriname,-3,U,America/Paramaribo
5251,Sarakreek,Suriname,-3,U,America/Paramaribo
5252,Sipaliwini,Suriname,-3,U,America/Paramaribo
5253,Stoelmans Eiland,Suriname,-3,U,America/Paramaribo
5254,Totness,Suriname,-3,U,America/Paramaribo
5255,Wageningen,Suriname,-3,U,America/Paramaribo
5256,Orinduik,Guyana,-4,U,America/Guyana
5257,Annai,Guyana,-4,U,America/Guyana
5258,Apoteri,Guyana,-4,U,America/Guyana
5259,Imbaimadai,Guyana,-4,U,America/Guyana
5260,Kamarang,Guyana,-4,U,America/Guyana
5261,Mabaruma,Guyana,-4,U,America/Guyana
5262,Mahdia,Guyana,-4,U,America/Guyana
5263,Pedro Juan Caballero,Paraguay,-4,U,America/Asuncion
5264,Acandi,Colombia,-5,U,America/Bogota
5265,Saravena,Colombia,-5,U,America/Bogota
5266,Batagay,Russia,10,N,Asia/Vladivostok
5267,Villa Garzon,Colombia,-5,U,America/Bogota
5268,El Bagre,Colombia,-5,U,America/Bogota
5269,Caucasia,Colombia,-5,U,America/Bogota
5270,Condoto,Colombia,-5,U,America/Bogota
5271,Tolu,Colombia,-5,U,America/Bogota
5272,Cabo Frio,Brazil,-3,S,America/Sao_Paulo
5273,Sinop,Brazil,-4,S,America/Campo_Grande
5274,Gurupi,Brazil,-3,S,America/Fortaleza
5275,Santana do Araguaia,Brazil,-3,S,America/Belem
5276,Breves,Brazil,-3,S,America/Belem
5277,Soure,Brazil,-3,S,America/Belem
5278,Parintins,Brazil,-4,S,America/Boa_Vista
5279,Barreiras,Brazil,-3,S,America/Fortaleza
5280,Santa Terezinha,Brazil,-4,S,America/Campo_Grande
5281,Minacu,Brazil,-3,S,America/Sao_Paulo
5282,Araguaina,Brazil,-3,S,America/Fortaleza
5283,Novo Aripuana,Brazil,-4,S,America/Boa_Vista
5284,Lucas do Rio Verde,Brazil,-4,S,America/Campo_Grande
5285,Franca,Brazil,-3,S,America/Sao_Paulo
5286,Dourados,Brazil,-4,S,America/Campo_Grande
5287,Labrea,Brazil,-4,S,America/Boa_Vista
5288,Rondonopolis,Brazil,-4,S,America/Campo_Grande
5289,Guarapuava,Brazil,-3,S,America/Sao_Paulo
5290,Joacaba,Brazil,-3,S,America/Sao_Paulo
5291,Rio Verde,Brazil,-3,S,America/Sao_Paulo
5292,Araxa,Brazil,-3,S,America/Sao_Paulo
5293,Maues,Brazil,-4,S,America/Boa_Vista
5294,Borba,Brazil,-4,S,America/Boa_Vista
5295,Coari,Brazil,-4,S,America/Boa_Vista
5296,Barcelos,Brazil,-4,S,America/Boa_Vista
5297,Diamantino,Brazil,-4,S,America/Campo_Grande
5298,Guanambi,Brazil,-3,S,America/Fortaleza
5299,Djelfa,Algeria,1,U,Africa/Algiers
5300,Nzagi,Angola,1,U,Africa/Luanda
5301,Lucapa,Angola,1,U,Africa/Luanda
5302,Kapanda,Angola,1,U,Africa/Luanda
5303,Am Timan,Chad,1,U,Africa/Ndjamena
5304,Sharq Al-Owainat,Egypt,2,U,Africa/Cairo
5305,Martinsburg,United States,-5,A,America/New_York
5306,Awasa,Ethiopia,3,U,Africa/Addis_Ababa
5307,Jijiga,Ethiopia,3,U,Africa/Addis_Ababa
5308,Mekane Selam,Ethiopia,3,U,Africa/Addis_Ababa
5309,Debre Marqos,Ethiopia,3,U,Africa/Addis_Ababa
5310,Debre Tabor,Ethiopia,3,U,Africa/Addis_Ababa
5311,Debre Zeyit,Ethiopia,3,U,Africa/Addis_Ababa
5312,Goba,Ethiopia,3,U,Africa/Addis_Ababa
5313,Mayumba,Gabon,1,U,Africa/Libreville
5314,Masai Mara,Kenya,3,U,Africa/Nairobi
5315,Meru National Park,Kenya,3,U,Africa/Nairobi
5316,Rumbek,Sudan,3,U,Africa/Juba
5317,Yei,Sudan,3,U,Africa/Juba
5318,Greenville,Liberia,0,U,Africa/Monrovia
5319,Ecuvillens,Switzerland,1,E,Europe/Zurich
5320,Inhaca,Mozambique,2,U,Africa/Maputo
5321,Matam,Senegal,0,U,Africa/Dakar
5322,Bird Island,Seychelles,4,U,\N
5323,Wadi Halfa,Sudan,3,U,Africa/Khartoum
5324,Enfidha,Tunisia,1,U,Africa/Tunis
5325,Kidepo,Uganda,3,U,Africa/Kampala
5326,Kitgum,Uganda,3,U,Africa/Kampala
5327,Pakuba,Uganda,3,U,Africa/Kampala
5328,Sveagruva,Svalbard,1,U,Arctic/Longyearbyen
5329,Ny-Alesund,Svalbard,1,U,Arctic/Longyearbyen
5330,Hatay,Turkey,3,U,Europe/Istanbul
5331,Kihnu,Estonia,2,U,Europe/Tallinn
5332,Ruhnu,Estonia,2,U,Europe/Tallinn
5333,Raivavae,French Polynesia,-10,N,Pacific/Tahiti
5334,Foshan,China,8,N,Asia/Shanghai
5335,Huizhou,China,8,N,Asia/Shanghai
5336,Lleida,Spain,1,E,Europe/Madrid
5337,Ouessant,France,1,U,Europe/Paris
5338,Bildudalur,Iceland,0,N,Atlantic/Reykjavik
5339,Gjogur,Iceland,0,N,Atlantic/Reykjavik
5340,Saudarkrokur,Iceland,0,N,Atlantic/Reykjavik
5341,Selfoss,Iceland,0,N,Atlantic/Reykjavik
5342,Inishmaan,Ireland,0,U,Europe/Dublin
5343,Taldykorgan,Kazakhstan,6,U,Asia/Bishkek
5344,Olgii,Mongolia,7,U,Asia/Hovd
5345,Kurgan Tyube,Tajikistan,5,U,Asia/Dushanbe
5346,Vologda,Russia,3,N,Europe/Moscow
5347,Evensk,Russia,11,N,Asia/Srednekolymsk
5348,Olenyok,Russia,9,N,Asia/Yakutsk
5349,Saskylakh,Russia,9,N,Asia/Yakutsk
5350,Nizhneangarsk,Russia,8,N,Asia/Irkutsk
5351,Vanavara,Russia,7,N,Asia/Krasnoyarsk
5352,Aykhal,Russia,9,N,Asia/Yakutsk
5353,Baykit,Russia,7,N,Asia/Krasnoyarsk
5354,Biysk,Russia,7,N,Asia/Krasnoyarsk
5355,Huesca,Spain,1,U,Europe/Madrid
5356,Ciudad Real,Spain,1,U,Europe/Madrid
5357,Najaf,Iraq,3,U,Asia/Baghdad
5358,Colonsay,United Kingdom,0,U,Europe/London
5359,Rock Hill,United States,-5,A,America/New_York
5360,Tresco,United Kingdom,0,U,Europe/London
5361,Tarin Kowt,Afghanistan,4.5,U,Asia/Kabul
5362,Zaranj,Afghanistan,4.5,U,Asia/Kabul
5363,Chaghcharan,Afghanistan,4.5,U,Asia/Kabul
5364,Fuyang,China,8,U,Asia/Shanghai
5365,Longyan,China,8,U,Asia/Shanghai
5366,Baoshan,China,8,U,Asia/Shanghai
5367,Xingyi,China,8,U,Asia/Shanghai
5368,Liping,China,8,U,Asia/Shanghai
5369,Stepanakert,Azerbaijan,4,E,Asia/Baku
5370,Columbus,United States,-5,U,America/New_York
5371,Addison,United States,-6,A,America/Chicago
5372,Destin,United States,-6,A,America/Chicago
5373,Kherson,Ukraine,2,E,Europe/Kiev
5374,Stewart Island,New Zealand,12,U,Pacific/Auckland
5375,Assumption Island,Seychelles,4,U,Indian/Mahe
5376,Zhijiang,China,8,U,Asia/Shanghai
5377,Yarmouth,Canada,-4,A,America/Halifax
5378,Kinston,United States,-5,A,America/New_York
5379,Kill Devil Hills,United States,-5,A,America/New_York
5380,Lincang,China,8,U,Asia/Shanghai
5381,Maturaca,Brazil,-4,S,America/Boa_Vista
5382,Parauapebas,Brazil,-3,S,America/Belem
5383,Alcantara,Brazil,-3,S,America/Fortaleza
5384,Anambas Islands,Indonesia,7,N,Asia/Jakarta
5385,Wuerzburg,Germany,1,E,Europe/Berlin
5386,Aveiro,Portugal,0,E,Europe/Lisbon
5387,Hopsten,Germany,1,E,Europe/Berlin
5388,Khalije Fars,Iran,3.5,U,Asia/Tehran
5389,Yasuj,Iran,3.5,U,Asia/Tehran
5390,Mosul,Iraq,3,U,Asia/Baghdad
5391,Toyooka,Japan,9,U,Asia/Tokyo
5392,Amakusa,Japan,9,U,Asia/Tokyo
5393,Kikai,Japan,9,U,Asia/Tokyo
5394,Aguni,Japan,9,U,Asia/Tokyo
5395,Uliastai,Mongolia,8,U,Asia/Ulaanbaatar
5396,Bulgan,Mongolia,8,U,Asia/Ulaanbaatar
5397,Ulaangom,Mongolia,7,U,Asia/Hovd
5398,Borongan,Philippines,8,N,Asia/Manila
5399,Lubang,Philippines,8,N,Asia/Manila
5400,Kulyab,Tajikistan,5,U,Asia/Dushanbe
5401,Cimei,Taiwan,8,U,Asia/Taipei
5402,Dasoguz,Turkmenistan,5,U,Asia/Ashgabat
5403,Barrow Island,Australia,8,U,Australia/Perth
5404,Derby,Australia,8,U,Australia/Perth
5405,Walgett,Australia,10,U,Australia/Sydney
5406,Bathurst Island,Australia,9.5,U,Australia/Darwin
5407,Dunk Island,Australia,10,U,Australia/Brisbane
5408,Lizard Island,Australia,10,O,Australia/Brisbane
5409,Hamilton,Australia,10,O,Australia/Hobart
5410,Halls Creek,Australia,8,U,Australia/Perth
5411,Fitzroy Crossing,Australia,8,U,Australia/Perth
5412,Ravensthorpe,Australia,8,U,Australia/Perth
5413,Budd Coast,Antarctica,12,U,Antarctica/South_Pole
5414,Provo,United States,-7,A,America/Denver
5415,Steamboat Springs,United States,-7,A,America/Denver
5416,Delta,United States,-7,A,America/Denver
5417,Richfield,United States,-7,A,America/Denver
5418,Price,United States,-7,A,America/Denver
5419,Los Alamos,United States,-7,A,America/Denver
5420,Lake Havasu City,United States,-7,N,America/Phoenix
5421,Winslow,United States,-7,N,America/Phoenix
5422,Douglas,United States,-7,N,America/Phoenix
5423,Marakei,Kiribati,12,U,Pacific/Tarawa
5424,Abemama,Kiribati,12,U,Pacific/Tarawa
5425,Buariki,Kiribati,10,U,\N
5426,Kuria,Kiribati,12,U,Pacific/Tarawa
5427,Arorae,Kiribati,12,U,Pacific/Tarawa
5428,Tamana,Kiribati,12,U,Pacific/Tarawa
5429,Beru Island,Kiribati,12,U,Pacific/Tarawa
5430,Nikunau,Kiribati,12,U,Pacific/Tarawa
5431,Butaritari,Kiribati,12,U,Pacific/Tarawa
5432,Makin,Kiribati,12,U,Pacific/Tarawa
5433,Maiana,Kiribati,12,U,Pacific/Tarawa
5434,Nonouti,Kiribati,12,U,Pacific/Tarawa
5435,Tabiteuea,Kiribati,12,U,Pacific/Tarawa
5436,Whitianga,New Zealand,12,U,Pacific/Auckland
5437,Takaka,New Zealand,12,U,Pacific/Auckland
5438,Afutara,Solomon Islands,11,U,Pacific/Guadalcanal
5439,Ulawa,Solomon Islands,11,U,Pacific/Guadalcanal
5440,Choiseul Bay,Solomon Islands,11,U,Pacific/Guadalcanal
5441,Santa Ana,Solomon Islands,11,U,Pacific/Guadalcanal
5442,Yandina,Solomon Islands,11,U,Pacific/Guadalcanal
5443,Batuna,Solomon Islands,11,U,Pacific/Guadalcanal
5444,Bartow,United States,-5,U,America/New_York
5445,Fiti\'uta,American Samoa,-11,U,Pacific/Pago_Pago
5446,Livermore,United States,-8,A,America/Los_Angeles
5447,Mariposa,United States,-8,A,America/Los_Angeles
5448,Grootfontein,Namibia,1,S,Africa/Windhoek
5449,Rundu,Namibia,1,S,Africa/Windhoek
5450,Angmagssalik,Greenland,-3,U,America/Godthab
5451,Santa Monica,United States,-8,A,America/Los_Angeles
5452,Scottsdale,United States,-7,A,America/Phoenix
5453,Olympia,United States,-8,A,America/Los_Angeles
5454,Davis-Woodland-Winters,United States,-8,A,America/Los_Angeles
5455,Rifle,United States,-7,A,America/Denver
5456,SARATOGA,United States,-7,A,America/Denver
5457,Bloomington,United States,-5,A,America/New_York
5458,Stuart,United States,-5,A,America/New_York
5459,Morristown,United States,-5,A,America/New_York
5460,Napa,United States,-8,A,America/Los_Angeles
5461,Wangen-Lachen,Switzerland,1,U,Europe/Zurich
5462,Venice,United States,-5,A,America/New_York
5463,Pahokee,United States,-5,A,America/New_York
5464,San Bernardino,United States,-8,A,America/Los_Angeles
5465,Valenca,Brazil,-3,S,America/Fortaleza
5466,Caruaru,Brazil,-3,S,America/Fortaleza
5467,Wake island,Wake Island,-10,U,Pacific/Johnston
5468,Nova Iguacu,Brazil,-3,S,America/Sao_Paulo
5469,San Carlos,United States,-8,A,America/Los_Angeles
5470,Courtelary ,Switzerland,1,E,Europe/Zurich
5471,Koszalin,Poland,1,E,Europe/Warsaw
5472,Okavango Delta,Botswana,2,U,Africa/Gaborone
5473,Rocky Mount,United States,-5,A,America/New_York
5474,Whittier,United States,-9,U,America/Anchorage
5475,Soldotna,United States,-9,U,America/Anchorage
5476,El Cajon,United States,-8,A,America/Los_Angeles
5477,San Clemente Island,United States,-8,A,America/Los_Angeles
5478,Phan Rang,Vietnam,7,N,Asia/Saigon
5479,Son-La,Vietnam,7,N,Asia/Saigon
5480,Truckee,United States,-8,A,America/Los_Angeles
5481,Frejus,France,1,E,Europe/Paris
5482,Geelong,Australia,10,O,Australia/Hobart
5483,Mezen,Russia,3,N,Europe/Moscow
5484,Tulln,Austria,1,U,Europe/Vienna
5485,Dell,United States,-7,A,America/Denver
5486,Livingston-Montana,United States,-7,A,America/Denver
5487,Big Timber,United States,-7,A,America/Denver
5488,Holland,United States,-5,A,America/New_York
5489,Tallinn,Estonia,2,E,Europe/Tallinn
5490,Linkenheim,Germany,1,E,Europe/Berlin
5491,Monument Valley,United States,-7,U,America/Denver
5492,Hilversum,Netherlands,1,E,Europe/Amsterdam
5493,Texel,Netherlands,1,E,Europe/Amsterdam
5494,Das i Fontanals de Cerdanya,Spain,1,E,Europe/Madrid
5495,Lakeland,United States,-5,A,America/New_York
5496,Stary Oskol,Russia,3,N,Europe/Moscow
5497,Syangboche,Nepal,5.75,N,Asia/Katmandu
5498,New York,United States,-6,A,America/Chicago
5499,Murrieta-Temecula,United States,-8,A,America/Los_Angeles
5500,Oristano,Italy,1,E,Europe/Rome
5501,Maidenhead,United Kingdom,0,E,Europe/London
5502,Mysore,India,5.5,U,Asia/Calcutta
5503,Port Clinton,United States,-5,U,America/New_York
5504,Dayton,United States,-5,U,America/New_York
5505,Richmond,United States,-5,U,America/New_York
5506,Findley,United States,-5,U,America/New_York
5507,Burlington,Canada,-5,A,America/Toronto
5508,Penneshaw,Australia,9.5,O,Australia/Adelaide
5509,Ebenhofen,Germany,1,E,Europe/Brussels
5510,Kempten,Germany,-6,E,America/Chicago
5511,Essen,Germany,1,E,Europe/Stockholm
5512,Wycombe,United Kingdom,0,E,Europe/London
5513,Bembridge,United Kingdom,0,E,Europe/London
5514,Waterville,Canada,-4,A,America/Halifax
5515,Spearfish-South Dakota,United States,-7,A,America/Denver
5516,Knokke,Belgium,1,U,Europe/Brussels
5517,Rothwell,Australia,10,U,Australia/Brisbane
5518,Gdynia,Poland,1,E,Europe/Warsaw
5519,Malbork,Poland,1,E,Europe/Warsaw
5520,Lask,Poland,1,E,Europe/Warsaw
5521,Miroslawiec,Poland,1,E,Europe/Warsaw
5522,Olive Branch,United States,-6,A,America/Chicago
5523,Vina del Mar,Chile,-4,S,America/Santiago
5524,Brampton,Canada,-5,A,America/Toronto
5525,Zonguldak,Turkey,3,E,Europe/Istanbul
5526,Broomfield-CO,United States,-7,A,America/Denver
5527,Salem,United States,-8,A,America/Los_Angeles
5528,Tunica,United States,-6,A,America/Chicago
5529,Batken,Kyrgyzstan,6,E,Asia/Bishkek
5530,Kasaba Bay,Zambia,2,U,Africa/Lusaka
5531,Lindau,Germany,-7,E,America/Denver
5532,Hoogeveen,Netherlands,1,E,Europe/Amsterdam
5533,Deventer,Netherlands,1,E,Europe/Amsterdam
5534,Middelburg,Netherlands,1,E,Europe/Amsterdam
5535,Ameland,Netherlands,1,E,Europe/Amsterdam
5536,Saint-Cyr,France,1,E,Europe/Paris
5537,Janesville,United States,-6,A,America/Chicago
5538,Mantsonyane,Lesotho,2,U,Africa/Maseru
5539,Arlington,United States,-6,A,America/Chicago
5540,Lawrenceville,United States,-5,A,America/New_York
5541,Bowling Green,United States,-6,A,America/Chicago
5542,Minhad AB,United Arab Emirates,4,U,Asia/Dubai
5543,Kirovograd,Ukraine,2,E,Europe/Kiev
5544,Roitzschjora,Germany,1,U,Europe/Berlin
5545,Dabaa City,Egypt,2,N,Africa/Cairo
5546,Bryce Canyon,United States,-7,A,America/Denver
5547,Shchyolkovo,Russia,3,N,Europe/Moscow
5548,Tengchong,China,8,N,Asia/Shanghai
5549,Sevastopol,Ukraine,3,U,Europe/Simferopol
5550,Deurne,Netherlands,1,E,Europe/Amsterdam
5551,Camp Bastion,Afghanistan,4.5,N,Asia/Kabul
5552,Olathe,United States,-6,A,America/Chicago
5553,Easton,United States,-5,A,America/New_York
5554,Hamar,Norway,1,E,Europe/Oslo
5555,Frya,Norway,1,E,Europe/Oslo
5556,Yuba City,United States,-8,A,America/Los_Angeles
5557,Phillip Island,Australia,10,O,Australia/Hobart
5558,Duncan,United States,-6,A,America/Chicago
5559,Uvalde,United States,-6,A,America/Chicago
5560,Lockport,United States,-6,A,America/Chicago
5561,Concord,United States,-8,A,America/Los_Angeles
5562,Ocean Reef Club Airport,United States,-5,A,America/New_York
5563,Strasbourg Neudorf,France,1,E,Europe/Paris
5564,Nannhausen,Germany,1,E,Europe/Berlin
5565,Yushu,China,8,U,Asia/Shanghai
5566,Huai An,China,8,N,Asia/Shanghai
5567,Oshawa,Canada,-5,A,America/Toronto
5568,Recklinghausen,Germany,1,U,Europe/Berlin
5569,Farila,Sweden,1,E,Europe/Stockholm
5570,Lahr,Germany,1,E,Europe/Berlin
5571,Monywa,Burma,6.5,N,Asia/Rangoon
5572,Athens,United States,-5,U,America/New_York
5573,Springfield,United States,-5,A,America/New_York
5574,South Aari Atoll,Maldives,-3,N,America/Sao_Paulo
5575,Fes,Morocco,0,U,Africa/Casablanca
5576,Cooinda,Australia,9.5,U,Australia/Darwin
5577,Jabiru,Australia,9.5,U,Australia/Darwin
5578,Regensburg,Germany,1,E,Europe/Berlin
5579,Smyrna,United States,-6,A,America/Chicago
5580,Sewanee,United States,-6,A,America/Chicago
5581,Shiquanhe,China,8,N,Asia/Shanghai
5582,Cochstedt,Germany,1,E,Europe/Berlin
5583,DALLAS,United States,-6,A,America/Chicago
5584,Chicago-Wheeling,United States,-6,A,America/Chicago
5585,Kelso,United States,-8,A,America/Los_Angeles
5586,Benesov,Czech Republic,1,U,Europe/Prague
5587,Bougouni,Mali,0,N,Africa/Bamako
5588,Tureia,French Polynesia,-10,N,\N
5589,Ross Island,Antarctica,12,N,Antarctica/South_Pole
5590,Keekorok,Kenya,3,N,Africa/Nairobi
5591,Puerto Obaldia,Panama,-5,U,America/Panama
5592,Kerch,Ukraine,3,E,Europe/Simferopol
5593,Ukunda,Kenya,3,U,Africa/Nairobi
5594,Wilmington,United States,-5,U,America/New_York
5595,Tucson,United States,-7,U,America/Phoenix
5596,Casa Grande,United States,-7,U,America/Phoenix
5597,Mobile,United States,-7,U,America/Phoenix
5598,Buckeye,United States,-7,U,America/Phoenix
5599,Gila Bend,United States,-7,U,America/Phoenix
5600,Athens,United States,-5,N,America/New_York
5601,Sterling,United States,-7,A,America/Denver
5602,Rawlins,United States,-7,A,America/Denver
5603,Mackenzie British Columbia,Canada,-8,A,America/Vancouver
5604,Caldwell,United States,-5,A,America/New_York
5605,Kaiser Lake Ozark,United States,-6,A,America/Chicago
5606,Thomasville,United States,-5,A,America/New_York
5607,Henderson,United States,-8,A,America/Los_Angeles
5608,Tifton,United States,-5,A,America/New_York
5609,Landshut,Germany,1,E,Europe/Berlin
5610,Itzehoe,Germany,1,E,Europe/Berlin
5611,RADOM,Poland,1,E,Europe/Warsaw
5612,Phoenix ,United States,-7,A,America/Phoenix
5613,Golden,Canada,-7,A,America/Edmonton
5614,Revelstoke,Canada,-8,A,America/Vancouver
5615,Farmingdale,United States,-5,A,America/New_York
5616,Allstedt,Germany,1,E,Europe/Berlin
5617,Curico,Chile,-4,S,America/Santiago
5618,Peine,Germany,1,E,Europe/Berlin
5619,Hondo,United States,-6,A,America/Chicago
5620,Zhongwei,China,8,N,Asia/Shanghai
5621,McKinley Park,United States,-9,A,America/Anchorage
5622,Prospect Creek,United States,-9,A,America/Anchorage
5623,Khwai River,Botswana,2,N,Africa/Gaborone
5624,Welzow,Germany,1,E,Europe/Berlin
5625,Wheeling,United States,-5,A,America/New_York
5626,Fitzgerald,United States,-5,A,America/New_York
5627,Ye,Burma,6.5,U,Asia/Rangoon
5628,Isla San Felix,Chile,-4,U,America/Santiago
5629,Shaybah,Saudi Arabia,3,N,Asia/Riyadh
5630,Rockport,United States,-6,A,America/Chicago
5631,Verdun,France,1,U,Europe/Paris
5632,Ajaccio,France,1,U,Europe/Paris
5633,Baise,China,8,N,Asia/Shanghai
5634,Okaukuejo,Namibia,1,S,Africa/Windhoek
5635,Mokuti Lodge,Namibia,1,S,Africa/Windhoek
5636,Rotenburg Wuemme,Germany,1,E,Europe/Berlin
5637,Wipperfuerth,Germany,1,E,Europe/Berlin
5638,Osnabrueck,Germany,1,E,Europe/Berlin
5639,Ballenstedt,Germany,1,E,Europe/Berlin
5640,Hasenmoor,Germany,1,E,Europe/Berlin
5641,Ganderkesee,Germany,1,E,Europe/Berlin
5642,Nienburg Weser,Germany,1,E,Europe/Berlin
5643,Damme,Germany,1,E,Europe/Berlin
5644,Duelmen,Germany,1,E,Europe/Berlin
5645,Obermehler,Germany,1,E,Europe/Berlin
5646,Hodenhagen,Germany,1,E,Europe/Berlin
5647,Grube,Germany,1,E,Europe/Berlin
5648,Toender,Denmark,1,E,Europe/Copenhagen
5649,Uelzen,Germany,1,E,Europe/Berlin
5650,Hamm,Germany,1,E,Europe/Berlin
5651,Luesse,Germany,1,E,Europe/Berlin
5652,Bad Oeynhausen,Germany,1,E,Europe/Berlin
5653,Brilon,Germany,1,E,Europe/Berlin
5654,Bad Pyrmont,Germany,1,E,Europe/Berlin
5655,Cuxhaven,Germany,1,E,Europe/Berlin
5656,Koethen,Germany,1,E,Europe/Berlin
5657,Sankt Michaelisdonn,Germany,1,E,Europe/Berlin
5658,Salzgitter,Germany,1,E,Europe/Berlin
5659,Karlshoefen,Germany,1,E,Europe/Berlin
5660,Oldenburg,Germany,1,E,Europe/Berlin
5661,Rinteln,Germany,1,E,Europe/Berlin
5662,Muenster,Germany,1,E,Europe/Berlin
5663,Sankt Peter-Ording,Germany,1,E,Europe/Berlin
5664,Luechow,Germany,1,E,Europe/Berlin
5665,Scharlibbe,Germany,1,E,Europe/Berlin
5666,Burg,Germany,1,E,Europe/Berlin
5667,Cordele,United States,-5,A,America/New_York
5668,Ormond Beach,United States,-5,A,America/New_York
5669,Bad Neuenahr,Germany,1,E,Europe/Berlin
5670,Bad Duerkheim,Germany,1,E,Europe/Berlin
5671,Troutdale,United States,-8,A,America/Los_Angeles
5672,Hillsboro,United States,-8,A,America/Los_Angeles
5673,Leverkusen,Germany,1,E,Europe/Berlin
5674,Wershofen,Germany,1,E,Europe/Berlin
5675,Khost,Afghanistan,4.5,N,Asia/Kabul
5676,Naypyidaw,Burma,6.5,N,Asia/Rangoon
5677,Bend,United States,-8,A,America/Los_Angeles
5678,Christmas Valley,United States,-8,A,America/Los_Angeles
5679,Burns,United States,-8,A,America/Los_Angeles
5680,Prineville,United States,-8,A,America/Los_Angeles
5681,Red Bluff,United States,-8,A,America/Los_Angeles
5682,Novato,United States,-8,A,America/Los_Angeles
5683,Lakeview,United States,-8,A,America/Los_Angeles
5684,Tillamook,United States,-8,A,America/Los_Angeles
5685,Ontario,United States,-7,A,America/Denver
5686,The Dalles,United States,-8,A,America/Los_Angeles
5687,Gaithersburg,United States,-5,A,America/New_York
5688,Sharona,Afghanistan,4.5,N,Asia/Kabul
5689,Pembroke,Canada,-5,A,America/Toronto
5690,Tsumeb,Namibia,1,U,Africa/Windhoek
5691,Suffield,Canada,-7,A,America/Edmonton
5692,BLUMENAU,Brazil,-3,S,America/Sao_Paulo
5693,Stupino,Russia,3,N,Europe/Moscow
5694,Charelvoix,United States,-5,A,America/New_York
5695,Mykines,Faroe Islands,0,E,Atlantic/Faeroe
5696,Cornwall,Canada,-5,A,America/Toronto
5697,Bosschenhoofd,Netherlands,1,E,Europe/Amsterdam
5698,St.Stephan,Switzerland,1,E,Europe/Zurich
5699,Juiz de Fora,Brazil,-3,S,America/Sao_Paulo
5700,Brasov,Romania,2,E,Europe/Bucharest
