8946,Zhytomyr Airport,6072,ZTR,UKKV
8948,Paluknys Airport,6073,\N,EYVP
8949,Mattala Rajapaksa International Airport,6074,HRI,VCRI
8950,Pecos Municipal Airport,6075,PEQ,KPEQ
8951,Hattiesburg Bobby L Chain Municipal Airport,6076,HBG,KHBG
8952,Botucatu - Tancredo de Almeida Neves Airport,6077,QCJ,SDBK
8953,Base Aérea Airport,6078,\N,SBAN
8954,Mário Pereira Lopes–São Carlos Airport,6079,QSC,SDSC
8958,Chan Gurney Municipal Airport,6080,YKN,KYKN
8961,Sir Bani Yas Airport,6081,XSB,OMBY
8963,Bromont (Roland Desourdy) Airport,6082,ZBM,CZBM
8965,Beccles Airport,6083,\N,EGSM
8966,Kratie Airport,6084,KTI,VDKT
8967,Caldera Airport,6085,\N,SCCL
8968,San Pedro de Atacama Airport,6086,\N,SCPE
8969,Copacabana Airport,6087,\N,SLCC
8971,Guyuan Liupanshan Airport,6088,GYU,ZLGY
8972,RAF Brawdy,6089,\N,EGDA
8974,Changhai Airport,6090,CNI,ZYCH
8975,Redhill Aerodrome,6091,KRH,EGKR
8979,Jiagedaqi Airport,6092,JGD,ZYJD
8980,Chinchilla Airport,6093,CCL,YCCA
8982,Hayward Executive Airport,6094,HWD,KHWD
8983,Motueka Airport,6095,MZP,NZMK
8984,Shute Harbour Airport,6096,JHQ,YSHR
8985,Enstone Aerodrome,6097,\N,EGTN
8989,Ann Arbor Municipal Airport,6098,ARB,KARB
8994,Shepparton Airport,6099,SHT,YSHT
8995,Temora Airport,6100,TEM,YTEM
8996,Gayndah Airport,6101,GAH,YGAY
8998,Wilcannia Airport,6102,WIO,YWCA
9001,Ivanhoe Airport,6103,\N,YIVO
9002,Menindee Airport,6104,\N,YMED
9004,Pooncarie Airport,6105,\N,YPCE
9006,Tilpa Airport,6106,\N,YTLP
9008,Reichenbach Air Base,6107,\N,LSGR
9025,Bijie Feixiong Airport,6108,BFJ,ZUBJ
9026,Lensk Airport,6109,ULK,UERL
9042,Kavalerovo Airport,6110,KVR,UHWK
9043,Iğdır Airport,6111,IGD,LTCT
9044,Şanlıurfa GAP Airport,4254,GNY,LTCS
9045,Zafer Airport,1593,KZR,LTBZ
9048,Velikiye Luki Airport,6112,VLU,ULOL
9053,Yelahanka Air Force Station,2845,\N,VOYK
9054,Yeltsovka Airport,3657,\N,UNNE
9062,Kodinsk Airport,6113,\N,UNKI
9065,Lake Macquarie Airport,6114,BEO,YPEC
9066,Henry County Airport,3486,\N,K4A7
9068,Brampton Island Airport,6115,BMP,YBPI
9071,Alameda Naval Air Station,6116,NGZ,KNGZ
9075,Endelave Flyveplads,6117,\N,EKEL
9076,St. Johann In Tirol Airport,6118,\N,LOIJ
9079,Thalmässing-Waizenhofen Airport,6119,\N,EDPW
9088,Cochrane Airport,6120,YCN,CYCN
9089,Estadual Arthur Siqueira Airport,6121,BJP,SBBP
9090,Busselton Regional Airport,6122,BQB,YBLN
9091,Srednekolymsk Airport,6123,SEK,UESK
9093,Comarapa Airport,6124,\N,SLCR
9095,Inverell Airport,6125,IVR,YIVL
9096,Glen Innes Airport,6126,GLI,YGLI
9100,Ansbach-Petersdorf Airport,6127,\N,EDQF
9102,Immokalee Regional Airport,6128,IMM,KIMM
9103,Maranggo Airport,6129,TQQ,WA44
9104,Rancho San Simeon Airport,6130,\N,66CA
9107,Yichun Mingyueshan Airport,6131,YIC,ZSYC
9120,Dinwiddie County Airport,6132,PTB,KPTB
9123,Kasongo Airport,6133,\N,FZOK
9124,McMurdo Station Pegasus Field,6134,\N,NZPG
9125,Klatovy Airport,6135,\N,LKKT
9126,Sheboygan County Memorial Airport,6136,SBM,KSBM
9127,Fortescue - Dave Forrest Aerodrome,6137,KFE,YFDF
9129,Kangel Danda Airport,6138,\N,VNKL
9132,Bajura Airport,6139,BJU,VNBR
9134,Chara Airport,6140,\N,UIAR
9136,Herning Airport,6141,\N,EKHG
9137,Oberschleißheim Airfield,6142,\N,EDNX
9138,Pinal Airpark,6143,MZJ,KMZJ
9139,Glendale Municipal Airport,6144,\N,KGEU
9140,Safford Regional Airport,6145,SAD,KSAD
9141,Verden-Scharnhorst Airfield,6146,\N,EDWV
9146,Solomon Airport,6147,SLJ,YSOL
9147,Nittenau-Bruck Airport,6148,\N,EDNM
9148,Kerama Airport,6149,KJP,ROKR
9149,Americana Airport,6150,\N,SDAI
9156,Ekibastuz Airport,6151,EKB,UASB
9162,Adamovka,6152,\N,UWOD
9163,Kvarkeno,6153,\N,UWOH
9164,Sikeston Memorial Municipal Airport,6154,SIK,KSIK
9175,Tetiaroa Airport,6155,TTI,NTTE
9178,Floyd Bennett Memorial Airport,6156,GFL,KGFL
9179,Saratoga County Airport,6157,\N,K5B2
9182,Crystal River Airport,6158,\N,KCGC
9183,Martin State Airport,3473,MTN,KMTN
9184,Lincoln Regional Karl Harder Field,6159,\N,KLHM
9185,Fostoria Metropolitan Airport,6160,\N,KFZI
9186,Eastern Slopes Regional Airport,6161,FRY,KIZG
9187,Coral Creek Airport,6162,\N,FA54
9188,Lakefront Airport,3408,NEW,KNEW
9189,Coeur D'Alene - Pappy Boyington Field,6163,COE,KCOE
9190,Beaumont Municipal Airport,3277,BMT,KBMT
9191,Vermilion Regional Airport,6164,DNV,KDNV
9193,Coonabarabran Airport,6165,COJ,YCBB
9199,Space Coast Regional Airport,6166,TIX,KTIX
9205,Bumi Airport,6167,BZH,FVBM
9207,Warnervale Airport,6168,\N,YWVA
9215,Bouarfa Airport,6169,UAR,GMFB
9218,Nyeri Airport,6170,NYE,HKNI
9225,Andrau Airpark,3219,AAP,KAAP
9226,Flying Cloud Airport,6171,FCM,KFCM
9227,Likoma Island Airport,6172,LIX,FWLK
9228,Johnson County Executive Airport,5552,OJC,KOJC
9229,Sigiriya Air Force Base,6173,GIU,VCCS
9232,Neumünster Airport,6174,EUM,EDHN
9233,Tak Airport,6175,TKT,VTPT
9236,Barrie-Orillia (Lake Simcoe Regional Airport),6176,YLK,CYLS
9237,Huronia Airport,6177,\N,CYEE
9238,Markham Airport,6178,\N,CNU8
9239,Stanhope Municipal Airport,6179,\N,CND4
9240,Kawartha Lakes (Lindsay) Airport,6180,\N,CNF4
9241,Niagara District Airport,6181,YCM,CYSN
9243,Edenvale Aerodrome,6182,\N,CNV8
9244,Orillia Airport,6183,\N,CNJ4
9245,Holland Landing Airpark,6184,\N,CLA4
9247,Parry Sound Area Municipal Airport,6185,YPD,CNK4
9248,Hanover / Saugeen Municipal Airport,6186,\N,CYHS
9249,Brandywine Airport,6187,\N,KOQN
9251,Manassas Regional Airport/Harry P. Davis Field,6188,MNZ,KHEF
9252,Texas Gulf Coast Regional Airport,6189,LJN,KLBX
9253,Bubovice Airport,6190,\N,LKBU
9255,Rakkestad Astorp Airport,6191,\N,ENRK
9272,Bingöl Çeltiksuyu Airport,6192,BGG,LTCU
9273,Kastamonu Airport,6193,KFS,LTAL
9276,Elstree Airfield,6194,\N,EGTR
9277,Sandtoft Airfield,6195,\N,EGCF
9290,Torit Airport,6196,\N,HSTR
9305,Shelby County Airport,6197,\N,K2H0
9308,Lüliang Airport,6198,LLV,ZBLL
9310,Daocheng Yading Airport,6199,DCY,ZUDC
9311,Gannan Xiahe Airport,6200,GXH,ZLXH
9317,Vängsö Airport,6201,\N,ESSZ
9327,Comiso Airport,6202,CIY,LICB
9348,Enumclaw Airport,6203,\N,WA77
9371,Markovo Airport,6204,KVM,UHMO
9372,Seymchan Airport,6205,\N,UHMS
9373,Zyryanka Airport,6206,ZKP,UESU
9374,Susuman Airport,6207,\N,UHMH
9376,Ust-Maya Airport,6208,UMS,UEMU
9377,Aldan Airport,6209,ADH,UEEA
9378,Olyokminsk Airport,6210,OLZ,UEMO
9379,Vitim Airport,6211,\N,UERT
9380,Pellworm Field,6212,\N,EDHP
9386,Xinyuan Nalati Airport,6213,NLT,ZWNL
9387,Port Alsworth Airport,6214,PTA,PALJ
9388,Fontaine Airport,6215,BOR,LFSQ
9390,Fairfield County Airport,6216,\N,KFDW
9391,Obock Airport,6217,OBC,HDOB
9392,Tadjoura Airport,6218,TDJ,HDTJ
9393,Santa Cruz del Quiche Airport,6219,AQB,MGQC
9394,Norðfjörður Airport,6220,NOR,BINF
9395,Bursa Airport,6221,BTZ,LTBE
9396,Skyhaven Airport,3286,\N,KDAW
9397,Waris Airport,6222,WAR,WAJR
9399,Newton City-County Airport,6223,EWK,KEWK
9400,La Ferté Alais Airfield,6224,\N,LFFQ
9402,Bairnsdale Airport,6225,BSJ,YBNS
9403,Taszár Air Base,6226,TZR,LHTA
9406,Fort Bridger Airport,6227,FBR,KFBR
9407,Prosser Airport,6228,\N,KS40
9408,Chehalis Centralia Airport,6229,CLS,KCLS
9409,Desert Aire Regional Airport,6230,\N,KM94
9411,Evanston-Uinta County Airport-Burns Field,6231,EVW,KEVW
9412,Sabetha Municipal Airport,6232,\N,KK83
9413,Mt Pleasant Regional-Faison field,6233,\N,KLRO
9414,Jimmy Carter Regional Airport,6234,\N,KACJ
9415,Weedon Field,6235,EUF,KEUF
9416,Saluda County Airport,6236,\N,K6J4
9417,Dare County Regional Airport,6237,MEO,KMQI
9418,Auburn University Regional Airport,6238,AUO,KAUO
9419,Tri Cities Airport,6239,\N,KCZG
9428,Bessemer Airport,6240,\N,KEKY
9429,Colorado Springs East Airport,6241,\N,KA50
9447,Crystal Airport,6242,\N,KMIC
9448,Clarke County Airport,6243,\N,K23M
9450,W H 'Bud' Barron Airport,6244,DBN,KDBN
9474,Pukarua Airport,6245,PUK,NTGQ
9475,Kabale Airport,6246,\N,HUKB
9481,Guatuso Airport,6247,\N,MRGT
9484,Central Bolívar Airport,6248,\N,SVSJ
9488,Corvallis Municipal Airport,6249,CVO,KCVO
9492,Tuzla Romania Airport,6250,\N,LRTZ
9500,El Almendro Airport,6251,\N,SCRT
9511,San Agustin Airport,6252,\N,MRST
9521,Samambaia Heliport,6253,\N,SDNS
9528,Fazenda Campo Verde Airport,6254,\N,SNKV
9532,Prominent Hill Airport,6255,PXH,YPMH
9533,Cowra Airport,6256,CWT,YCWR
9542,Coral Bay Airport,6257,\N,YCOY
9543,Ogden Hinckley Airport,3279,OGD,KOGD
9544,Lake Country Regional Airport,6258,\N,KW63
9545,Robert S Kerr Airport,6259,\N,KRKR
9546,Colorado Plains Regional Airport,6260,AKO,KAKO
9547,Sanderson Field,6261,SHN,KSHN
9739,Napakiak Airport,6262,WNA,PANA
9744,Napaskiak Airport,6263,PKA,PAPK
9746,Tok Airport,5194,\N,PATJ
9749,Bedwell Harbour Seaplane Base,6264,YBW,CAB3
9751,Washabo Airport,6265,WSO,SMWS
9753,Popham Airfield,6266,\N,EGHP
9754,Causey Airport,6267,\N,K2A5
9759,Abaco I Walker C Airport,6268,WKR,MYAW
9760,Black Point Airstrip,6269,\N,MYEB
9761,Bartica A Airport,6270,GFO,SYBT
9763,Doylestown Airport,6271,DYL,KDYL
9766,Cape Town Waterfort Heliport,6272,\N,FADW
9768,Tingo Maria Airport,6273,TGI,SPGM
9769,Plínio Alarcom Airport,6274,TJL,SSTL
9770,Zhangye Ganzhou Airport,6275,YZY,ZLZY
9771,Cacoal Airport,6276,OAL,SSKW
9772,Warren Field,3191,OCW,KOCW
9773,Hyde County Airport,6277,\N,K7W6
9774,Mocopulli Airport,6278,MHC,SCPQ
9776,Stillwater Regional Airport,6279,SWO,KSWO
9777,Okmulgee Regional Airport,6280,OKM,KOKM
9778,Cushing Municipal Airport,6281,CUH,KCUH
9779,Clinton Sherman Airport,5933,CSM,KCSM
9780,Strother Field,6282,WLD,KWLD
9781,Wiley Post Airport,3196,PWA,KPWA
9782,Shreveport Downtown Airport,3274,DTN,KDTN
9783,Stephenville Clark Regional Airport,6283,SEP,KSEP
9784,Perry Municipal Airport,6284,\N,KF22
9786,Hamilton Municipal Airport,6285,\N,KMNZ
9787,Ada Regional Airport,6286,ADT,KADH
9788,Mesquite Metro Airport,6287,\N,KHQZ
9789,Denton Municipal Airport,6288,\N,KDTO
9790,Austin Executive Airport,3334,\N,KEDC
9791,Lago Vista Tx Rusty Allen Airport,6289,\N,KRYW
9792,Brenham Municipal Airport,6290,\N,K11R
9793,Lakeway Airpark,6291,\N,K3R9
9794,Iraan Municipal Airport,6292,IRB,K2F0
9795,Kestrel Airpark,3285,\N,K1T7
9796,Elliot Lake Municipal Airport,6293,YEL,CYEL
9797,Wilkes County Airport,6294,IKB,KUKF
9798,Charleston Executive Airport,3439,\N,KJZI
9799,Danville Regional Airport,6295,DAN,KDAN
9800,Brookneal/Campbell County Airport,6296,\N,K0V4
9805,Yerbogachen Airport,6297,ERG,UIKE
9806,Cheraw Municipal Airport/Lynch Bellinger Field,6298,HCW,KCQW
9808,Wauchula Municipal Airport,6299,\N,KCHN
9818,Lilydale Airport,6300,\N,YLIL
9819,Beni Mellal Airport,6301,BEM,GMMD
9820,Şırnak Şerafettin Elçi Airport,6302,NKT,LTCV
9821,Suntar Airport,6303,SUY,UENS
9824,Tazadit Airport,6304,OUZ,GQPZ
9825,Asaba International Airport,6305,ABB,DNAS
9826,Akwa Ibom International Airport,6306,QUO,DNAI
9828,Kasama Airport,6307,KAA,FLKS
9829,Mbeya Airport,6308,\N,HTMB
9830,Mpanda Airport,6309,\N,HTMP
9831,Songea Airport,6310,SGX,HTSO
9832,Morogoro Airport,6311,\N,HTMG
9843,Jiuhuashan Airport,6312,JUH,ZSJH
9844,Anshan Air Base,6313,AOG,ZYAS
9845,Saertu Airport,6314,DQA,ZYDQ
9846,Zunyi Xinzhou Airport,6315,ZYI,ZUZY
9847,Conway Horry County Airport,6316,\N,KHYW
9848,Lindu Airport,6317,LDS,ZYLD
9849,Anshun Huangguoshu Airport,6318,AVA,ZUAS
9850,Sikasso Airport,6319,KSS,GASK
9853,Toowoomba Wellcamp Airport,5136,WTB,YBWW
9854,Tonghua Sanyuanpu Airport,6320,TNH,ZYTN
9857,Suzhou Guangfu Airport,6321,SZV,ZSSZ
9860,City Airport Manchester,6322,\N,EGCB
9861,Sleap Airport,6323,\N,EGCV
9862,Tatenhill Airfield,6324,\N,EGBM
9863,Full Sutton Airfield,6325,\N,EGNU
9864,Sherburn-In-Elmet Airfield,6326,\N,EGCJ
9866,Beringin Airport,6327,\N,WAOM
9868,Mulia Airport,6328,LII,WAJM
9872,Stenkol Airport,6329,NTI,WASB
9873,Wasior Airport,6330,WSR,WASW
9874,Silangit Airport,6331,DTB,WIMN
9875,Lasikin Airport,6332,\N,WITG
9886,Seunagan Airport,6333,MEQ,WITC
9887,Betoambari Airport,6334,BUW,WAWB
9888,Kao Airport,6335,KAZ,WAMK
9889,Melangguane Airport,6336,MNA,WAMN
9890,Sanggata/Sangkimah Airport,6337,SGQ,WRLA
9891,Muara Bungo Airport,6338,BUU,WIPI
9892,Selayar/Aroepala Airport,6339,\N,WAWH
9897,Illaga Airport,6340,ILA,WABL
9898,Oksibil Airport,6341,OKL,WAJO
9899,Kokonau Airport,6342,KOX,WABN
9901,Clermont Airport,6343,CMQ,YCMT
9902,Warrnambool Airport,6344,WMB,YWBL
9904,Richmond Airport,6345,RCM,YRMD
9905,RAAF Base Curtin,6346,DCN,YCIN
9935,Kualanamu International Airport,2970,KNO,WIMM
9937,Gratiot Community Airport,6347,AMN,KAMN
9938,Asheboro Regional Airport,6348,\N,KHBI
9939,Seosan Air Base,6349,HMY,RKTP
9942,Henderson Field,6350,\N,KACZ
9943,Emporia Greensville Regional Airport,6351,\N,KEMV
10017,San Gabriel Valley Airport,6352,EMT,KEMT
10057,Farah Airport,6353,FAH,OAFR
10061,Pasighat Airport,6354,IXT,VEPG
10062,Kee Field,6355,\N,KI16
10069,Kramatorsk Airport,6356,KRQ,UKCK
10080,Kautokeino Air Base,6357,QKX,ENKA
10089,Lille/Marcq-en-Baroeul Airport,6358,\N,LFQO
10096,Kawass Airport,6359,\N,GUKR
10102,Stinson Municipal Airport,6360,SSF,KSSF
10103,Sallisaw Municipal Airport,6361,\N,KJSV
10104,Jasper County Airport-Bell Field,6362,JAS,KJAS
10105,El Dorado Springs Memorial Airport,6363,\N,K87K
10106,Marfa Municipal Airport,6364,MRF,KMRF
10107,Alpine Casparis Municipal Airport,6365,ALE,KE38
10110,Bubaque Airport,6366,BQE,GGBU
10114,Chichen Itza International Airport,6367,CZA,MMCT
10116,Bunbury Airport,6368,BUY,YBUN
10117,Cable Airport,6369,CCB,KCCB
10121,Mount Sterling Montgomery County Airport,6370,\N,KIOB
10122,Elkhart Municipal Airport,6371,EKI,KEKM
10123,Nappanee Municipal Airport,6372,\N,KC03
10128,Jim Hamilton L.B. Owens Airport,6373,CUB,KCUB
10129,Grove Municipal Airport,6374,\N,KGMJ
10130,Mc Pherson Airport,6375,\N,KMPR
10131,Donaldson Field Airport,6376,GDC,KGYH
10132,Perry Houston County Airport,6377,\N,KPXE
10133,Hartsville Regional Airport,6378,HVS,KHVS
10134,Horace Williams Airport,6379,\N,KIGX
10135,San Cristobal de las Casas Airport,6380,SZT,MMSC
10137,Dunnville Airport,6381,DU9,CDU9
10138,Brunswick County Airport,6382,\N,KSUT
10139,Chesterfield County Airport,6383,\N,KFCI
10140,Atherton Airport,6384,\N,YATN
10141,Bagdarin Airport,6385,\N,UIUB
10142,Scarlett Martinez International Airport,6386,RIH,MPRH
10144,Henderson Oxford Airport,6387,\N,KHNZ
10145,Leesburg International Airport,6388,LEE,KLEE
10148,Semyazino Airport,6389,\N,UUBL
10149,Witberg Tswalu Airport,6390,\N,FATW
10151,Mana Pools Airport,6391,\N,FVMN
10154,Pouso Alegre Airport,6392,PPY,SNZA
10155,Brigadeiro Cabral Airport,6393,DIQ,SNDV
10156,Yeysk Airport,6394,EIK,URKE
10157,Berdyansk Airport,6395,ERD,UKDB
10158,Blimbingsari Airport,6396,BWX,WARB
10160,Erenhot Saiwusu International Airport,6397,ERL,ZBER
10161,Shobdon Aerodrome,6398,\N,EGBS
10162,Chino Airport,6399,CNO,KCNO
10163,Kamigoto Airport,6400,\N,RJDK
10164,Ojika Airport,6401,\N,RJDO
10165,Chofu Airport,6402,\N,RJTF
10166,Hateruma Airport,6403,HTR,RORH
10169,Madison County Airport,6404,\N,KUYF
10171,Las Brujas Airport,6405,BWW,MUBR
10173,Digby (General Hospital) Heliport,6406,\N,CDG2
10178,Thun Airport,6407,\N,LSZW
10184,Lavrentiya Airport,6408,\N,UHML
10185,Paso Robles Municipal Airport,6409,PRB,KPRB
10186,N 104 Helipad,6410,\N,RKDU
10209,Beijing Daxing International Airport,6411,PKX,ZBAD
10295,Kymi Airport,6412,\N,EFKY
10360,Half Moon Bay Airport,6413,HAF,KHAF
10363,Hechi Jinchengjiang Airport,6414,HCJ,ZGHC
10370,Kadina Airport,6415,\N,YKDI
10371,General WM J Fox Airfield,6416,WJF,KWJF
10378,Coondewanna Airport,6417,CJF,YCWA
10544,Guarapari Airport,6418,GUZ,SNGA
10545,Ubatuba Airport,6419,UBT,SDUB
10611,Ali Air Base,6420,\N,ORTL
10617,Ota Air Base,6421,\N,LPOT
10618,Borroloola Airport,6422,BOX,YBRL
10723,Elsenthal Grafe Airport,6423,\N,EDNF
10744,Newtownards Airport,6424,\N,EGAD
10745,Lashenden (Headcorn) Airfield,6425,\N,EGKH
10746,Panshanger Aerodrome,6426,\N,EGLG
10747,Thurrock Airfield,6427,\N,EGMT
10748,Stapleford Aerodrome,6428,\N,EGSG
10750,HAL Airport,6429,\N,VOBG
10751,Chichester/Goodwood Airport,6430,QUG,EGHR
10752,Omarama Glider Airport,6431,\N,NZOA
10753,Haast Aerodrome,6432,\N,NZHT
10776,Meschede-Schüren Airport,6433,\N,EDKM
10792,Jumandy Airport,6434,TNW,SEJD
10794,Morro da Urca Heliport,6435,\N,SDHU
10800,Dongji Aiport,6436,FYJ,ZYFY
10802,Skúvoy Heliport,6437,\N,EKSY
10803,Stóra Dímun Heliport,6438,\N,EKSR
10804,Frooba Heliport,6439,\N,EKFA
10831,Person County Airport,6440,\N,KTDF
10934,Zulu Inyala Airport,6441,PZL,FADQ
10937,Liupanshui Yuezhao Airport,6442,LPF,ZUPS
10938,Kaili Airport,6443,KJH,ZUKJ
10939,Shennongjia Hongping Airport,6444,HPG,ZHSN
10940,Zhangjiakou Ningyuan Airport,6445,ZQZ,ZBZJ
10941,Arxan Yi'ershi Airport,6446,YIE,ZBES
10942,Hengyang Nanyue Airport,6447,HNY,ZGHY
10943,Hongyuan Airport,6448,AHJ,ZUHY
10949,Wonsan Kalma International Airport,6449,WOS,ZKWS
10951,Mestia Queen Tamar Airport,6450,\N,UGMS
10952,Magas Airport,6451,IGT,URMS
11004,Talladega Municipal Airport,6452,ASN,KASN
11005,Greenville Downtown Airport,6376,GMU,KGMU
11008,Mankato Regional Airport,6453,\N,KMKT
11009,Captain Auguste George Airport,6454,NGD,TUPA
11010,Troy Municipal Airport at N Kenneth Campbell Field,6455,TOI,KTOI
11011,Merkel Field Sylacauga Municipal Airport,6456,\N,KSCD
11012,Enterprise Municipal Airport,6457,ETS,KEDN
11017,Ryan Field,6458,\N,KRYN
11018,Efogi Airport,6459,EFG,AYEF
11019,Kagi Airport,6460,KGW,AYKQ
11020,Nadunumu Airport,6461,NDN,AYNC
11021,Bodinumu Airport,6462,BNM,AYBD
11022,Thomas C Russell Field,6463,ALX,KALX
11030,Port Keats Airport,6464,PKT,YPKT
11031,Garden Point Airport,6465,GPN,YGPT
11032,Stade Airport,6466,\N,EDHS
11035,Meriden Markham Municipal Airport,6467,\N,KMMK
11038,Flinders Island Airport,6468,\N,YFLS
11048,Luzern-Beromunster Airport,6469,\N,LSZO
11049,La Grand'combe Airport,6470,\N,LFTN
11051,Hamad International Airport,6471,DOH,OTHH
11053,Fort Mackay / Horizon Airport,6472,HZP,CYNR
11054,Canmore Municipal Heliport,6473,\N,CEW9
11055,Krasnokamensk Airport,6474,\N,UIAE
11067,Ridgely Airpark,6475,\N,KRJD
11068,New Castle Henry Co. Municipal Airport,6476,\N,KUWL
11069,Scott City Municipal Airport,6477,\N,KTQK
11070,Brewster Field,6478,HDE,KHDE
11071,Pratt Regional Airport,6479,PTT,KPTT
11072,Yubileyniy Airfield,6480,\N,UAON
11073,Wahoo Municipal Airport,6481,\N,KAHQ
11074,Jim Kelly Field,6482,LXN,KLXN
11075,Sublette Municipal Airport,6483,\N,K19S
11076,Council Bluffs Municipal Airport,6484,CBF,KCBF
11077,Kokomo Municipal Airport,6485,OKK,KOKK
11078,Neodesha Municipal Airport,6486,\N,K2K7
11079,King Ranch Airport,6487,\N,AK59
11080,Elkhart Morton County Airport,6371,\N,KEHA
11081,Front Range Airport,6488,\N,KFTG
11082,Galesburg Municipal Airport,6489,GBG,KGBG
11084,Guymon Municipal Airport,6490,GUY,KGUY
11086,Meade Municipal Airport,6491,\N,KMEJ
11087,Turkey Mountain Estates Airport,6492,\N,MO00
11088,Ulysses Airport,6493,\N,KULS
11089,Flagler Aerial Spraying Inc Airport,6494,\N,CO00
11090,Independence Municipal Airport,6495,IDP,KIDP
11091,Augusta Municipal Airport,6496,\N,K3AU
11092,Larned Pawnee County Airport,6497,\N,KLQR
11093,Lampasas Airport,6498,\N,KLZZ
11094,Bay City Municipal Airport,6499,BBC,KBYY
11095,Cox Field,6500,PRX,KPRX
11096,Coffeyville Municipal Airport,6501,CFV,KCFV
11097,The Farm Airport,6502,\N,24SC
11098,Greeley–Weld County Airport,6503,GXY,KGXY
11099,General Dewitt Spain Airport,6504,\N,KM01
11100,Oryol Yuzhny Airport,6505,OEL,UUOR
11101,Fremont Municipal Airport,6506,FET,KFET
11102,La Grande/Union County Airport,6507,LGD,KLGD
11103,Olsztyn-Mazury Airport,6508,SZY,EPSY
11110,Pocono Mountains Municipal Airport,6509,MPO,KMPO
11111,Quakertown Airport,6510,UKT,KUKT
11127,Banff Airport,6511,YBA,CYBA
11129,Nordborg Flyveplads,6512,\N,EKNB
11131,Banning Municipal Airport,6513,BNG,KBNG
11132,Gießen-Lützellinden Airport,6514,\N,EDFL
11133,Tököl Airport,6515,\N,LHTL
11134,Karl Stefan Memorial Airport,6516,OFK,KOFK
11139,Kotido Airport,6517,\N,HUKO
11140,Kajjansi Airfield,6518,\N,HUKJ
11141,Arlington Municipal Airport,6519,\N,KAWO
11142,Paracatu Airport,6520,\N,SNZR
11143,Das Bandeirinhas Airport,6521,\N,SNKF
11144,Janaúba Airport,6522,\N,SNAP
11145,Juscelino Kubitscheck Airport,6523,TFL,SNTO
11146,Cristiano Ferreira Varella Airport,6524,\N,SNBM
11153,Peter O Knight Airport,6525,TPF,KTPF
11170,Lure Malbouhans Air Base,6526,\N,LFYL
11175,Parati Airport,6527,\N,SDTK
11176,Umberto Modiano Airport,6528,BZC,SBBZ
11177,Angra dos Reis Airport,6529,\N,SDAG
11178,Itaperuna Airport,6530,ITP,SDUN
11179,Maricá Airport,6531,\N,SDMC
11180,Resende Airport,6532,REZ,SDRS
11181,Saquarema Airport,6533,\N,SDSK
11182,Drumheller Municipal Airport,6534,\N,CEG4
11193,Mwene-Ditu Airport,6535,\N,FZWE
11194,Tunta Airport,6536,KBN,FZWT
11195,Ikela Airport,6537,IKL,FZGV
11198,Aripuanã Airport,6538,AIR,SWRP
11199,Juruena Airport,6539,JRN,SWJU
11200,Juína Airport,6540,JIA,SWJN
11201,Vila Rica Airport,6541,VLP,SWVC
11202,Inácio Luís do Nascimento Airport,6542,JUA,SIZX
11203,Cáceres Airport,6543,CCX,SWKC
11204,Posto Leonardo Vilas Boas Airport,6544,\N,SWPL
11205,Tangará da Serra Airport,6545,TGQ,SWTS
11206,Canarana Airport,6546,CQA,SWEK
11207,Vila Bela da Santíssima Trindade Airport,6547,MTG,SWVB
11208,Bumbar Airport,6548,BMB,FZFU
11209,Sobral Airport,6549,\N,SNOB
11210,Arapiraca Airport,6550,APQ,SNAL
11211,Cangapara Airport,6551,FLB,SNQG
11212,Picos Airport,6552,PCS,SNPC
11229,Beni Airport,6553,BNC,FZNP
11230,Boende Airport,6554,BNB,FZGN
11243,Montauk Airport,6555,MTP,KMTP
11255,Porter County Municipal Airport,6556,VPZ,KVPZ
11257,Dharavandhoo Airport,6557,DRV,VRMD
11258,Saumlaki/Olilit Airport,6558,SXK,WAPI
11268,Cerro Largo International Airport,6559,MLZ,SUMO
11269,Tydeo Larre Borges Airport,6560,PDU,SUPU
11270,Artigas International Airport,6561,ATI,SUAG
11272,Murray Bridge Airport,6562,\N,YMBD
11273,Horsham Airport,6563,HSM,YHSM
11274,Swan Hill Airport,6564,SWH,YSWH
11277,Turtle Island Seaplane Base,6565,TTL,NFUL
11288,Dewadaru - Kemujan Island,6566,KWB,WARU
11290,Kongolo Airport,6567,KOO,FZRQ
11291,Attopeu Airport,6568,AOU,VLAP
11292,Kahemba Airport,6569,\N,FZCF
11293,Francisco de Miranda Airport,6570,\N,SVFM
11295,São Miguel do Oeste Airport,6571,SQX,SSOE
11299,Mason County Airport,6572,LDM,KLDM
11312,Reid-Hillview Airport of Santa Clara County,6573,RHV,KRHV
11328,Sohar Airport,6574,OHS,OOSH
11331,Kadanwari Airport,6575,KCF,OPKW
11332,Sawan Airport,6576,RZS,OPSW
11352,Thamkharka Airport,6577,\N,VNTH
11353,Thimarafushi Airport,6578,TMF,VRNT
11354,Ifuru Airport,6579,IFU,VREI
11355,Kaintiba Airport,6580,KZF,AYKT
11356,Ordu Giresun Airport,6581,OGU,LTCB
11357,Hakkari Yüksekova Airport,6582,YKO,LTCW
11386,Jelenia Góra Glider Airport,6583,\N,EPJG
11389,Bathpalathang Airport,6584,BUT,VQBT
11401,Sultan Bantilan Airport,6585,TLI,WAMI
11406,Vuktyl Airport,6586,\N,UUYK
11407,Berezniki Airport,6587,\N,USPT
